date,CE-PM10,CE-PM2.5,CE-O3,CE-SO2,CE-NO2,CE-CO,CE_b-PM10,CE_b-PM2.5,CE_b-O3,CE_b-SO2,CE_b-NO2,CE_b-CO
2021-12-04 06:00:00,72.57,28.23,2.0,4.3000002,32.0,1.3200001, , , , , , 
2021-12-04 07:00:00,65.25,25.35,3.0,5.0999999,32.5,1.15, , , , , , 
2021-12-04 08:00:00,76.720001,25.459999,3.0,6.5,32.400002,1.22, , , , , , 
2021-12-04 09:00:00,53.77,18.18,6.0,7.4000001,30.1,1.28, , , , , , 
2021-12-04 10:00:00,58.509998,17.48,14.0,8.5,29.700001,1.28, , , , , , 
2021-12-04 11:00:00,105.08,47.84,22.0,7.5999999,49.599998,2.1400001, , , , , , 
2021-12-04 12:00:00,133.83,58.77,37.0,8.3999996,61.099998,2.52, , , , , , 
2021-12-04 13:00:00,84.699997,33.939999,49.0,9.6000004,36.0,1.76, , , , , , 
2021-12-04 14:00:00,70.940002,24.040001,43.0,8.8999996,31.200001,1.46, , , , , , 
2021-12-04 15:00:00,64.150002,26.860001,60.0,8.0,30.0,1.29, , , , , , 
2021-12-04 16:00:00,77.589996,35.240002,76.0,6.0999999,31.4,1.4, , , , , , 
2021-12-04 17:00:00,88.099998,47.98,105.0,12.4,31.5,1.4400001, , , , , , 
2021-12-04 18:00:00,89.139999,56.299999,89.0,41.700001,32.799999,1.39, , , , , , 
2021-12-04 19:00:00,80.120003,54.009998,83.0,30.5,26.1,1.37, , , , , , 
2021-12-04 20:00:00,51.27,34.32,64.0,14.4,17.0,1.17, , , , , , 
2021-12-04 21:00:00,45.869999,30.389999,54.0,11.3,16.0,1.15, , , , , , 
2021-12-04 22:00:00,41.419998,28.709999,38.0,8.8000002,15.4,1.12, , , , , , 
2021-12-04 23:00:00,45.82,30.33,15.0,6.4000001,28.200001,1.26, , , , , , 
2021-12-05 00:00:00,46.57,26.809999,11.0,5.4000001,26.0,1.23, , , , , , 
2021-12-05 01:00:00,56.099998,26.540001,4.0,5.1999998,27.700001,1.3, , , , , , 
2021-12-05 02:00:00,35.029999,18.120001,4.0,4.1999998,21.700001,1.09, , , , , , 
2021-12-05 03:00:00,39.049999,23.139999,8.0,3.5999999,19.6,1.3200001, , , , , , 
2021-12-05 04:00:00,44.849998,26.540001,5.0,3.5,22.4,1.22, , , , , , 
2021-12-05 05:00:00,43.439999,28.6,11.0,3.3,15.6,1.16, , , , , , 
2021-12-05 06:00:00,76.68,41.130001,4.0,3.8,30.9,1.39, , , , , , 
2021-12-05 07:00:00,91.529999,45.34,3.0,4.3000002,29.4,1.47, , , , , , 
2021-12-05 08:00:00,85.230003,45.299999,4.0,5.1999998,28.5,1.3200001, , , , , , 
2021-12-05 09:00:00,92.480003,46.34,5.0,6.0,26.700001,1.3, , , , , , 
2021-12-05 10:00:00,66.279999,34.84,10.0,5.5,21.799999,1.22, , , , , , 
2021-12-05 11:00:00,59.619999,28.07,11.0,5.0,21.9,1.25, , , , , , 
2021-12-05 12:00:00,55.650002,29.18,23.0,4.6999998,16.9,1.17, , , , , , 
2021-12-05 13:00:00,62.869999,36.59,22.0,4.4000001,25.799999,1.34, , , , , , 
2021-12-05 14:00:00,83.82,47.810001,28.0,6.1999998,29.1,1.5700001, , , , , , 
2021-12-05 15:00:00,75.559998,43.0,41.0,5.3000002,26.200001,1.48, , , , , , 
2021-12-05 16:00:00,82.82,49.34,52.0,4.4000001,23.200001,1.4400001, , , , , , 
2021-12-05 17:00:00,64.879997,37.029999,47.0,3.9000001,18.700001,1.28, , , , , , 
2021-12-05 18:00:00,54.349998,32.169998,34.0,3.5,19.9,1.25, , , , , , 
2021-12-05 19:00:00,49.369999,30.389999,18.0,3.4000001,27.9,1.35, , , , , , 
2021-12-05 20:00:00,60.68,38.610001,7.0,3.2,39.900002,1.65, , , , , , 
2021-12-05 21:00:00,58.639999,37.630001,7.0,3.0999999,36.0,1.63, , , , , , 
2021-12-05 22:00:00,63.240002,38.060001,3.0,3.0999999,37.599998,1.6900001, , , , , , 
2021-12-05 23:00:00,78.099998,46.959999,6.0,,36.900002,1.6799999, , , ,s, , 
2021-12-06 00:00:00,84.339996,50.639999,4.0,3.4000001,38.099998,1.66, , , , , , 
2021-12-06 01:00:00,81.389999,48.580002,3.0,3.5999999,38.599998,1.63, , , , , , 
2021-12-06 02:00:00,76.370003,45.98,6.0,3.8,33.099998,1.49, , , , , , 
2021-12-06 03:00:00,85.540001,44.09,6.0,3.9000001,31.6,1.38, , , , , , 
2021-12-06 04:00:00,91.599998,45.279999,4.0,4.0999999,32.700001,1.35, , , , , , 
2021-12-06 05:00:00,68.970001,37.32,10.0,4.0,21.4,1.15, , , , , , 
2021-12-06 06:00:00,54.060001,27.18,9.0,5.0999999,23.1,1.04, , , , , , 
2021-12-06 07:00:00,44.27,23.190001,4.0,4.6999998,26.299999,1.12, , , , , , 
2021-12-06 08:00:00,66.540001,30.190001,3.0,4.3000002,28.700001,1.7, , , , , , 
2021-12-06 09:00:00,74.209999,28.49,4.0,5.4000001,33.900002,2.1199999, , , , , , 
2021-12-06 10:00:00,91.370003,32.450001,7.0,5.8000002,42.0,2.1600001, , , , , , 
2021-12-06 11:00:00,87.440002,33.349998,19.0,8.0,45.700001,1.92, , , , , , 
2021-12-06 12:00:00,117.5,44.689999,25.0,7.0999999,54.700001,1.9400001, , , , , , 
2021-12-06 13:00:00,108.41,34.630001,41.0,5.5999999,36.700001,1.77, , , , , , 
2021-12-06 14:00:00,56.900002,20.49,47.0,5.0999999,17.0,1.3200001, , , , , , 
2021-12-06 15:00:00,127.24,22.26,34.0,4.4000001,13.5,1.03, , , , , , 
2021-12-06 16:00:00,83.980003,22.1,26.0,4.0,11.7,1.0, , , , , , 
2021-12-06 17:00:00,65.610001,21.860001,21.0,4.0999999,15.4,1.03, , , , , , 
2021-12-06 18:00:00,58.209999,18.58,15.0,4.0999999,19.5,1.0700001, , , , , , 
2021-12-06 19:00:00,60.830002,18.17,10.0,3.9000001,22.9,1.08, , , , , , 
2021-12-06 20:00:00,62.490002,18.93,5.0,3.8,26.9,1.23, , , , , , 
2021-12-06 21:00:00,77.230003,20.950001,4.0,4.0999999,28.5,1.15, , , , , , 
2021-12-06 22:00:00,82.290001,19.280001,12.0,5.0999999,22.1,1.08, , , , , , 
2021-12-06 23:00:00,89.150002,17.9,9.0,7.0,24.6,0.99000001, , , , , , 
2021-12-07 00:00:00,67.489998,14.25,20.0,4.6999998,15.6,0.76999998, , , , , , 
2021-12-07 01:00:00,56.669998,12.45,22.0,4.9000001,16.299999,0.77999997, , , , , , 
2021-12-07 02:00:00,51.34,11.76,21.0,6.4000001,17.299999,0.82999998, , , , , , 
2021-12-07 03:00:00,53.029999,11.69,17.0,6.3000002,21.799999,0.75, , , , , , 
2021-12-07 04:00:00,45.400002,10.71,20.0,3.9000001,19.9,0.81999999, , , , , , 
2021-12-07 05:00:00,52.880001,10.66,20.0,3.8,18.9,0.77999997, , , , , , 
2021-12-07 06:00:00,52.990002,10.46,16.0,5.1999998,22.200001,0.76999998, , , , , , 
2021-12-07 07:00:00,64.230003,12.32,7.0,5.5999999,31.0,0.81999999, , , , , , 
2021-12-07 08:00:00,52.619999,11.31,6.0,5.5,31.299999,0.88, , , , , , 
2021-12-07 09:00:00,55.25,10.32,9.0,3.8,29.1,1.03, , , , , , 
2021-12-07 10:00:00,50.939999,12.08,13.0,3.5999999,25.1,1.05, , , , , , 
2021-12-07 11:00:00,61.939999,14.08,17.0,3.7,24.6,1.08, , , , , , 
2021-12-07 12:00:00,60.220001,16.43,19.0,4.0999999,26.799999,1.13, , , , , , 
2021-12-07 13:00:00,70.050003,19.030001,21.0,4.0999999,29.5,1.22, , , , , , 
2021-12-07 14:00:00,73.349998,20.809999,25.0,3.8,30.0,1.25, , , , , , 
2021-12-07 15:00:00,66.089996,20.200001,31.0,3.7,26.1,1.1900001, , , , , , 
2021-12-07 16:00:00,70.599998,23.08,35.0,3.4000001,24.4,1.17, , , , , , 
2021-12-07 17:00:00,71.0,20.290001,27.0,3.4000001,28.6,1.21, , , , , , 
2021-12-07 18:00:00,69.669998,20.08,17.0,3.2,34.900002,1.29, , , , , , 
2021-12-07 19:00:00,67.919998,20.219999,5.0,3.2,46.400002,1.6799999, , , , , , 
2021-12-07 20:00:00,70.25,22.200001,3.0,3.3,44.400002,1.61, , , , , , 
2021-12-07 21:00:00,62.52,19.52,3.0,3.2,39.5,1.5700001, , , , , , 
2021-12-07 22:00:00,51.73,18.65,3.0,3.2,37.099998,1.47, , , , , , 
2021-12-07 23:00:00,71.190002,23.719999,,,38.400002,1.5700001, , ,s,s, , 
2021-12-08 00:00:00,95.330002,31.34,,3.3,38.0,1.54, , ,s, , , 
2021-12-08 01:00:00,76.57,29.219999,,3.3,36.299999,1.73, , ,s, , , 
2021-12-08 02:00:00,68.440002,26.51,,,34.400002,1.85, , ,s,s, , 
2021-12-08 03:00:00,71.459999,27.67,,3.2,33.299999,1.6900001, , ,s, , , 
2021-12-08 04:00:00,75.010002,30.76,,3.3,34.099998,1.9, , ,s, , , 
2021-12-08 05:00:00,89.790001,38.48,,3.4000001,35.400002,1.9, , ,s, , , 
2021-12-08 06:00:00,77.059998,32.029999,,3.3,35.700001,1.6900001, , ,s, , , 
2021-12-08 07:00:00,89.660004,29.65,,3.9000001,35.400002,1.48, , ,s, , , 
2021-12-08 08:00:00,108.42,29.49,,6.5,35.400002,1.48, , ,s, , , 
2021-12-08 09:00:00,113.12,29.440001,5.0,7.0999999,38.400002,1.96, , , , , , 
2021-12-08 10:00:00,188.67,57.049999,8.0,7.5999999,64.599998,2.8399999, , , , , , 
2021-12-08 11:00:00,185.86,64.949997,10.0,10.9,81.099998,2.7, , , , , , 
2021-12-08 12:00:00,155.92999,58.900002,22.0,12.8,76.699997,2.3499999, , , , , , 
2021-12-08 13:00:00,131.07001,41.790001,28.0,12.2,64.800003,1.74, , , , , , 
2021-12-08 14:00:00,99.529999,34.650002,48.0,10.1,48.5,1.4, , , , , , 
2021-12-08 15:00:00,86.330002,29.879999,64.0,6.5,39.299999,1.39, , , , , , 
2021-12-08 16:00:00,116.32,47.689999,99.0,8.3000002,50.599998,1.74, , , , , , 
2021-12-08 17:00:00,114.6,48.43,115.0,32.0,47.599998,1.73, , , , , , 
2021-12-08 18:00:00,101.04,44.400002,75.0,44.799999,49.799999,1.7, , , , , , 
2021-12-08 19:00:00,92.330002,42.700001,46.0,36.099998,59.299999,1.8200001, , , , , , 
2021-12-08 20:00:00,95.120003,51.259998,44.0,16.0,57.599998,1.85, , , , , , 
2021-12-08 21:00:00,90.230003,47.0,28.0,11.8,67.5,1.9, , , , , , 
2021-12-08 22:00:00,77.809998,41.529999,42.0,10.7,50.5,1.62, , , , , , 
2021-12-08 23:00:00,89.989998,50.169998,18.0,9.3000002,61.200001,1.85, , , , , , 
2021-12-09 00:00:00,136.21001,64.139999,5.0,10.6,73.400002,1.91, , , , , , 
2021-12-09 01:00:00,111.72,55.630001,8.0,9.6999998,58.0,1.6, , , , , , 
2021-12-09 02:00:00,97.089996,50.419998,11.0,8.8999996,53.5,1.51, , , , , , 
2021-12-09 03:00:00,87.550003,45.830002,10.0,8.1000004,45.200001,1.36, , , , , , 
2021-12-09 04:00:00,92.330002,45.91,10.0,7.9000001,42.5,1.27, , , , , , 
2021-12-09 05:00:00,112.82,46.43,9.0,7.8000002,42.5,1.22, , , , , , 
2021-12-09 06:00:00,97.480003,42.700001,5.0,6.9000001,43.099998,1.1900001, , , , , , 
2021-12-09 07:00:00,95.440002,40.66,3.0,7.6999998,43.700001,1.24, , , , , , 
2021-12-09 08:00:00,88.139999,32.66,4.0,7.6999998,42.799999,1.53, , , , , , 
2021-12-09 09:00:00,99.349998,30.35,5.0,8.1000004,44.400002,1.92, , , , , , 
2021-12-09 10:00:00,106.78,33.82,12.0,8.8000002,48.400002,1.64, , , , , , 
2021-12-09 11:00:00,94.260002,23.75,18.0,7.5999999,46.700001,1.5, , , , , , 
2021-12-09 12:00:00,79.110001,18.559999,29.0,6.1999998,43.799999,1.36, , , , , , 
2021-12-09 13:00:00,90.550003,24.24,39.0,6.3000002,65.599998,1.67, , , , , , 
2021-12-09 14:00:00,123.47,48.490002,42.0,12.9,90.400002,1.96, , , , , , 
2021-12-09 15:00:00,96.18,39.07,84.0,6.9000001,46.799999,1.62, , , , , , 
2021-12-09 16:00:00,79.75,33.82,91.0,6.0,32.0,1.47, , , , , , 
2021-12-09 17:00:00,81.480003,32.41,71.0,5.4000001,37.200001,1.6, , , , , , 
2021-12-09 18:00:00,90.330002,36.139999,21.0,4.5999999,74.199997,2.46, , , , , , 
2021-12-09 19:00:00,95.959999,37.009998,3.0,4.6999998,85.699997,2.8299999, , , , , , 
2021-12-09 20:00:00,78.959999,29.129999,3.0,4.9000001,73.099998,2.49, , , , , , 
2021-12-09 21:00:00,93.5,38.57,4.0,4.8000002,73.599998,2.4300001, , , , , , 
2021-12-09 22:00:00,83.169998,34.610001,3.0,5.1999998,67.400002,2.27, , , , , , 
2021-12-09 23:00:00,122.69,42.07,4.0,6.5999999,65.400002,2.2, , , , , , 
